Season,Building type,Cooling startegy_building level,Climate,Thermal sensation,Koppen climate classification,Clo,Met,Thermal preference,Relative humidity,Air velocity,Country,Air temperature
2,2,0,12,1.0,2,0.57,1.1,0,61.3,0.28,6,27.1
2,2,0,12,0.0,2,0.57,1.1,0,57.9,0.13,6,26.2
2,2,0,12,0.0,2,0.57,1.1,0,56.8,0.14,6,26.6
2,2,0,12,3.0,2,0.7,1.1,0,59.0,0.38,6,26.2
2,2,0,12,0.0,2,0.57,1.1,0,60.2,0.15,6,26.3
2,2,0,12,-1.0,2,0.7,1.1,0,58.5,0.16,6,26.9
2,2,0,12,2.0,2,0.64,1.1,0,58.4,0.3,6,26.6
2,2,0,12,0.0,2,0.7,1.6,0,58.4,0.3,6,26.5
2,2,0,12,1.0,2,0.57,1.1,0,58.3,0.31,6,26.8
2,2,0,12,1.0,2,0.64,1.3,0,57.7,0.32,6,27.1
2,2,0,12,2.0,2,0.59,1.4,2,56.9,0.42,6,27.2
2,2,0,12,0.0,2,0.58,1.1,2,57.4,0.29,6,27.8
2,2,0,12,0.0,2,0.57,1.4,0,62.2,0.17,6,25.2
2,2,0,12,0.0,2,0.58,1.1,2,63.2,0.19,6,24.8
2,2,0,12,0.0,2,0.58,1.1,2,63.0,0.23,6,25.1
2,2,0,12,0.0,2,0.57,1.4,2,62.4,0.19,6,25.3
2,2,0,12,2.0,2,0.58,1.6,2,62.4,0.11,6,25.4
2,2,0,12,1.0,2,0.58,1.6,2,63.0,0.11,6,25.1
2,2,0,12,0.0,2,0.57,1.1,2,62.9,0.46,6,25.1
2,2,0,12,0.0,2,0.58,1.1,0,63.0,0.18,6,25.2
2,2,0,12,0.0,2,0.58,1.1,0,64.3,0.58,6,24.7
2,2,0,12,0.0,2,0.58,1.1,0,64.3,0.58,6,24.7
2,2,0,12,-2.0,2,0.58,1.6,2,63.6,0.19,6,25.0
2,2,0,12,0.0,2,0.64,1.1,2,64.1,0.2,6,25.0
2,2,0,12,0.0,2,0.64,1.3,1,64.5,0.61,6,24.8
2,2,0,12,0.0,2,0.57,1.3,2,64.9,0.49,6,24.9
2,2,0,12,0.0,2,0.57,1.3,0,65.1,0.19,6,24.8
2,2,0,12,-2.0,2,0.58,1.1,0,65.1,0.19,6,24.8
2,2,0,12,0.0,2,0.58,1.1,2,65.7,0.15,6,24.7
2,2,0,12,0.0,2,0.64,1.3,2,66.0,0.06,6,24.7
2,2,0,12,0.0,2,0.64,1.1,2,65.5,0.05,6,24.9
2,2,0,12,0.0,2,0.63,1.1,2,64.7,0.08,6,25.2
2,2,0,12,0.0,2,0.64,1.1,2,65.3,0.08,6,25.2
2,2,0,12,0.0,2,0.58,1.1,2,64.7,0.14,6,25.2
2,2,0,12,0.0,2,0.59,1.1,2,65.3,0.49,6,25.1
2,2,0,12,0.0,2,0.64,1.1,0,65.5,0.63,6,25.1
2,2,0,12,-1.0,2,0.63,1.1,2,64.2,0.13,6,25.7
2,2,0,12,0.0,2,0.64,1.4,2,63.9,0.03,6,25.9
2,2,0,12,0.0,2,0.63,1.1,0,62.9,0.26,6,26.2
2,2,0,12,0.0,2,0.64,1.1,2,62.1,0.33,6,26.4
2,2,0,12,-2.0,2,0.63,1.1,2,62.1,0.38,6,26.4
2,2,0,12,1.0,2,0.64,1.1,2,62.1,0.18,6,26.2
2,2,0,12,1.0,2,0.63,1.1,2,62.0,0.11,6,26.1
2,2,0,12,0.0,2,0.63,1.1,0,62.0,0.11,6,26.0
2,2,0,12,0.0,2,0.64,1.1,2,62.4,0.18,6,25.8
2,2,0,12,-1.0,2,0.58,1.1,0,62.8,0.36,6,26.6
2,2,0,12,0.0,2,0.59,1.1,2,63.2,0.1,6,25.5
2,2,0,12,-1.0,2,0.63,1.9,2,62.7,0.19,6,25.6
2,2,0,12,0.0,2,0.57,1.1,2,62.0,0.16,6,25.8
2,2,0,12,0.0,2,0.64,1.1,0,62.0,0.06,6,25.6
2,2,0,12,0.0,2,0.59,1.1,2,62.0,0.07,6,25.7
2,2,0,12,0.0,2,0.64,1.7,2,62.4,0.27,6,25.5
2,2,0,12,0.0,2,0.58,1.9,2,63.3,0.33,6,25.0
2,2,0,12,0.0,2,0.64,1.3,0,62.8,0.08,6,25.1
2,2,0,12,0.0,2,0.64,1.1,2,62.6,0.13,6,25.3
2,2,0,12,0.0,2,0.64,1.1,2,63.2,0.17,6,25.1
2,2,0,12,0.0,2,0.58,1.1,2,63.7,0.79,6,24.7
2,2,0,12,1.0,2,0.58,1.1,2,63.8,0.06,6,24.9
2,2,0,12,0.0,2,0.63,1.1,0,62.3,0.1,6,25.1
2,2,0,12,0.0,2,0.63,1.8,0,62.8,0.07,6,25.4
2,2,0,12,0.0,2,0.57,1.1,2,61.5,0.1,6,25.3
2,2,0,12,-2.0,2,0.63,1.1,2,61.4,0.09,6,25.4
2,2,0,12,1.0,2,0.64,1.3,2,56.9,0.16,6,27.3
2,2,0,12,1.0,2,0.71,1.3,2,59.8,0.12,6,26.5
2,2,0,12,0.0,2,0.57,1.1,2,59.5,0.24,6,26.6
2,2,0,12,2.0,2,0.65,1.2,2,61.9,0.3,6,25.9
2,2,0,12,2.0,2,0.64,1.2,0,62.2,0.6,6,25.8
2,2,0,12,0.0,2,0.59,1.1,2,60.2,0.33,6,26.5
2,2,0,12,0.0,2,0.59,1.1,0,60.6,0.22,6,26.2
2,2,0,12,0.0,2,0.57,1.2,0,60.7,0.18,6,26.3
2,2,0,12,-1.0,2,0.57,0.9,0,60.2,0.34,6,26.4
2,2,0,12,-2.0,2,0.69,1.1,0,61.4,0.28,6,25.9
2,2,0,12,0.0,2,0.86,1.1,2,62.2,0.16,6,25.7
2,2,0,12,0.0,2,0.57,1.1,2,62.4,0.18,6,25.7
2,2,0,12,0.0,2,0.64,1.1,0,61.9,0.95,6,25.8
2,2,0,12,2.0,2,0.57,1.1,0,60.8,0.04,6,26.4
2,2,0,12,0.0,2,0.71,1.2,2,59.4,0.34,6,26.7
2,2,0,12,1.0,2,0.57,1.1,0,58.9,0.12,6,27.1
2,2,0,12,2.0,2,0.7,1.1,0,58.2,0.13,6,27.3
2,2,0,12,-2.0,2,0.69,1.2,0,60.4,0.08,6,26.5
2,2,0,12,-1.0,2,0.64,1.1,0,62.5,0.17,6,25.9
2,2,0,12,0.0,2,0.75,1.2,1,63.6,0.16,6,25.5
2,2,0,12,2.0,2,0.75,1.1,0,63.1,0.25,6,25.5
2,2,0,12,0.0,2,0.69,1.2,0,64.5,0.03,6,24.8
2,2,0,12,0.0,2,0.8,1.1,0,66.9,0.13,6,24.0
2,2,0,12,0.0,2,0.8,1.0,2,66.8,0.1,6,24.1
2,2,0,12,-2.0,2,0.74,1.1,2,67.5,0.09,6,23.7
2,2,0,12,0.0,2,0.7,1.1,2,68.6,0.17,6,23.3
2,2,0,12,0.0,2,0.7,1.1,2,67.3,0.06,6,23.7
2,2,0,12,0.0,2,0.57,1.9,2,66.0,0.11,6,23.1
2,2,0,12,0.0,2,0.64,1.1,2,65.1,0.11,6,23.7
2,2,0,12,0.0,2,0.75,1.1,0,64.3,0.09,6,24.0
2,2,0,12,-1.0,2,0.8,1.4,0,64.2,0.08,6,24.0
2,2,0,12,0.0,2,0.64,1.4,0,66.1,0.06,6,23.4
2,2,0,12,-2.0,2,0.57,1.4,2,63.5,0.04,6,24.1
2,2,0,12,0.0,2,0.59,1.1,0,63.6,0.08,6,23.9
2,2,0,12,0.0,2,0.57,1.1,0,64.8,0.06,6,23.6
2,2,0,12,-2.0,2,0.57,1.1,0,64.8,0.05,6,23.8
2,2,0,12,-1.0,2,0.71,1.1,0,67.1,0.06,6,23.2
2,2,0,12,-2.0,2,0.62,1.1,0,65.5,0.05,6,23.7
2,2,0,12,-1.0,2,0.64,1.1,0,64.3,0.1,6,23.9
2,2,0,12,-2.0,2,0.64,1.1,0,64.9,0.09,6,23.6
2,2,0,12,0.0,2,0.57,1.5,0,64.7,0.04,6,23.4
2,2,0,12,0.0,2,0.57,1.5,0,64.2,0.15,6,23.7
2,2,0,12,1.0,2,0.64,1.5,0,64.2,0.15,6,23.7
2,2,0,12,1.0,2,0.68,1.5,0,67.0,0.06,6,23.1
2,2,0,12,-3.0,2,0.63,1.5,2,66.5,0.06,6,23.3
2,2,0,12,0.0,2,0.64,1.5,0,65.0,0.12,6,23.5
2,2,0,12,0.0,2,0.64,1.5,2,65.1,0.13,6,23.6
2,2,0,12,0.0,2,0.57,1.4,0,65.3,0.14,6,23.1
2,2,0,12,0.0,2,0.57,1.1,2,67.2,0.26,6,22.3
2,2,0,12,0.0,2,0.58,1.9,0,67.7,0.21,6,22.4
2,2,3,12,0.0,2,0.57,1.1,0,72.0,0.59,6,29.2
2,2,3,12,-1.5,2,0.67,1.1,0,76.4,0.42,6,29.2
2,2,3,12,2.0,2,0.55,1.5,0,76.6,0.27,6,29.2
2,2,3,12,-1.0,2,0.63,1.2,0,75.7,1.21,6,29.3
2,2,3,12,-1.0,2,0.57,1.1,0,73.2,0.32,6,29.3
2,2,3,12,-1.0,2,0.55,1.1,0,74.9,0.66,6,29.3
2,2,3,12,-1.5,2,0.57,1.1,0,74.9,0.75,6,29.3
2,2,3,12,0.0,2,0.46,1.3,0,75.1,0.56,6,29.3
2,2,3,12,-1.0,2,0.52,1.1,0,64.3,1.77,6,28.2
2,2,3,12,1.0,2,0.57,1.1,0,64.4,1.19,6,28.1
2,2,3,12,0.0,2,0.76,1.4,2,80.0,0.31,6,27.5
2,2,3,12,0.0,2,0.63,1.4,0,76.1,0.64,6,29.1
2,2,3,12,0.0,2,0.55,1.1,2,76.3,0.49,6,28.7
2,2,3,12,0.0,2,0.63,1.3,0,78.4,0.43,6,29.0
2,2,3,12,0.0,2,0.87,1.1,0,77.4,0.77,6,29.5
2,2,3,12,0.0,2,0.63,1.3,2,77.7,0.57,6,29.4
2,2,3,12,0.5,2,0.63,1.1,0,75.7,0.34,6,29.6
2,2,3,12,0.0,2,0.71,1.4,0,76.1,0.35,6,29.4
2,2,3,12,0.0,2,0.69,1.2,0,76.5,0.29,6,29.4
2,2,3,12,1.0,2,0.71,1.3,0,76.1,0.31,6,29.4
2,2,3,12,0.5,2,0.72,1.1,0,75.2,0.33,6,29.8
2,2,3,12,0.0,2,0.77,1.1,2,74.7,0.64,6,30.1
2,2,3,12,0.0,2,0.56,1.1,0,75.1,0.45,6,29.0
2,2,3,12,0.0,2,0.69,1.4,2,76.5,0.72,6,28.9
2,2,3,12,0.0,2,0.56,1.3,0,76.9,0.58,6,29.0
2,2,3,12,0.0,2,0.72,1.4,0,74.2,0.7,6,28.7
2,2,3,12,0.0,2,0.63,1.4,0,73.9,0.54,6,28.7
2,2,3,12,0.0,2,0.87,1.4,2,74.9,0.43,6,28.6
2,2,3,12,1.0,2,0.67,1.2,1,74.0,0.35,6,29.7
2,2,3,12,0.0,2,0.77,1.3,0,71.2,0.4,6,29.7
2,2,3,12,0.0,2,0.77,1.1,0,76.1,0.42,6,28.8
2,2,3,12,1.0,2,0.62,1.1,2,71.2,0.53,6,29.7
2,2,3,12,0.0,2,0.62,1.3,0,70.8,0.5,6,29.7
2,2,3,12,0.0,2,0.67,1.1,2,71.5,0.72,6,29.7
2,2,3,12,0.0,2,0.72,1.1,0,71.9,0.45,6,29.8
2,2,3,12,1.0,2,0.77,1.3,2,77.6,1.0,6,29.4
2,2,3,12,0.0,2,0.58,1.3,0,75.2,0.53,6,29.7
2,2,3,12,0.0,2,0.77,1.1,0,76.0,1.29,6,29.4
2,2,3,12,1.0,2,0.67,1.1,2,76.0,0.62,6,29.5
2,2,3,12,0.0,2,0.77,1.1,2,74.5,1.15,6,29.7
2,2,3,12,1.0,2,0.77,1.4,2,76.0,0.76,6,29.7
2,2,3,12,0.0,2,0.56,1.1,2,75.7,1.96,6,29.3
2,2,3,12,-1.0,2,0.61,1.1,2,77.0,1.17,6,29.4
2,2,3,12,-1.0,2,0.4,1.3,0,75.3,0.64,6,30.0
2,2,3,12,0.0,2,0.59,1.6,2,75.0,0.44,6,30.0
2,2,3,12,1.0,2,0.57,1.1,2,75.0,0.51,6,29.9
2,2,3,12,-1.0,2,1.18,1.1,0,74.7,0.68,6,29.9
2,2,3,12,0.0,2,0.78,1.1,2,75.0,0.32,6,29.9
2,2,3,12,0.0,2,0.62,1.6,2,74.5,0.38,6,29.9
2,2,3,12,1.0,2,0.49,1.7,2,74.7,0.33,6,30.1
2,2,3,12,0.0,2,0.78,1.1,2,73.4,1.0,6,30.3
2,2,3,12,3.0,2,0.43,1.1,2,74.9,0.41,6,30.2
2,2,3,12,0.0,2,0.57,1.1,0,74.9,0.79,6,30.1
2,2,3,12,-1.0,2,0.51,1.6,0,73.4,0.38,6,28.7
2,2,3,12,-1.0,2,0.38,1.2,2,75.6,0.46,6,28.3
2,2,3,12,0.0,2,0.44,1.1,0,75.5,0.49,6,28.8
2,2,3,12,-1.0,2,0.56,1.4,2,78.8,0.56,6,29.3
2,2,3,12,1.0,2,0.48,1.1,0,78.4,0.21,6,29.6
2,2,3,12,0.0,2,0.56,1.3,0,79.4,0.6,6,29.5
2,2,3,12,0.0,2,0.38,1.4,0,75.1,0.93,6,29.3
2,2,3,12,1.0,2,0.67,1.6,2,77.7,1.12,6,29.1
2,2,3,12,2.0,2,0.46,1.1,2,76.5,0.61,6,29.2
2,2,3,12,-1.0,2,0.63,1.1,0,74.8,0.58,6,28.6
2,2,3,12,0.0,2,0.55,1.1,0,74.7,0.58,6,28.6
2,2,3,12,0.0,2,0.38,1.3,2,74.0,0.78,6,28.6
2,2,3,12,0.0,2,0.63,1.1,2,78.2,0.65,6,29.5
2,2,3,12,1.0,2,0.53,1.4,2,77.1,0.5,6,29.3
2,2,3,12,1.0,2,0.64,1.4,2,78.4,0.49,6,29.2
2,2,3,12,1.0,2,0.61,1.4,2,77.6,0.67,6,29.7
2,2,3,12,0.0,2,0.63,1.1,2,77.1,0.67,6,29.6
2,2,3,12,-1.0,2,0.57,1.2,2,77.1,0.42,6,29.2
2,2,3,12,-3.0,2,0.61,1.2,2,75.1,0.57,6,29.0
2,2,3,12,-1.0,2,0.57,1.4,0,77.3,0.71,6,29.4
2,2,3,12,0.0,2,0.53,1.1,2,79.3,0.34,6,29.6
2,2,3,12,0.0,2,0.46,1.1,0,78.7,0.43,6,29.5
2,2,3,12,2.0,2,0.63,1.1,2,72.3,0.37,6,29.6
2,2,3,12,0.0,2,0.55,1.2,2,75.0,0.55,6,29.4
2,2,3,12,0.0,2,0.63,1.1,2,75.0,0.78,6,29.6
2,2,3,12,0.0,2,0.57,1.2,2,73.7,0.73,6,29.6
2,2,3,12,0.0,2,0.57,1.1,2,73.8,0.43,6,29.7
2,2,3,12,0.0,2,0.68,1.1,0,74.1,0.4,6,29.8
2,2,3,12,0.0,2,0.55,1.3,0,76.4,0.39,6,29.3
2,2,3,12,2.0,2,0.78,1.1,0,75.7,0.59,6,29.2
2,2,3,12,1.0,2,0.62,1.3,0,74.8,0.61,6,29.6
2,2,3,12,1.0,2,0.62,1.1,2,74.7,0.4,6,29.5
2,2,0,12,-1.0,2,0.58,1.4,0,72.3,0.44,6,24.8
2,2,0,12,-0.5,2,0.57,1.6,0,73.9,0.07,6,24.6
2,2,0,12,0.0,2,0.57,1.1,0,73.6,0.17,6,24.5
2,2,0,12,-1.0,2,0.58,1.1,0,75.4,0.14,6,24.4
2,2,0,12,-1.0,2,0.58,1.1,0,76.2,0.14,6,24.5
2,2,0,12,0.0,2,0.64,1.3,0,75.2,0.13,6,24.6
2,2,0,12,-1.0,2,0.57,1.1,0,75.9,0.13,6,24.6
2,2,0,12,-1.0,2,0.57,1.4,2,76.2,0.03,6,24.6
2,2,0,12,0.0,2,0.64,1.6,0,75.6,0.05,6,24.7
2,2,0,12,0.0,2,0.57,1.3,2,75.5,0.24,6,24.5
2,2,0,12,-1.0,2,0.64,1.3,0,75.6,0.33,6,24.4
2,2,0,12,2.0,2,0.57,1.3,2,75.5,0.09,6,24.4
2,2,0,12,-1.0,2,0.58,1.4,0,75.6,0.09,6,24.2
2,2,0,12,0.0,2,0.57,1.3,0,75.9,0.05,6,24.2
2,2,0,12,0.0,2,0.57,1.1,2,75.0,0.14,6,24.3
2,2,0,12,0.0,2,0.57,1.2,0,75.3,0.03,6,24.3
2,2,0,12,0.0,2,0.58,1.3,0,76.3,0.12,6,24.0
2,2,0,12,-1.0,2,0.57,1.3,2,77.4,0.05,6,23.7
2,2,0,12,1.0,2,0.64,1.1,0,77.5,0.1,6,24.0
2,2,0,12,0.0,2,0.58,1.4,0,75.1,0.19,6,24.3
2,2,0,12,2.0,2,0.57,1.4,0,74.6,0.1,6,24.5
2,2,0,12,-1.0,2,0.64,1.1,0,74.0,0.48,6,24.6
2,2,0,12,-1.0,2,0.58,1.3,2,73.4,0.23,6,24.9
2,2,0,12,0.0,2,0.53,1.4,0,71.3,0.18,6,25.5
2,2,0,12,-0.5,2,0.63,1.1,2,70.0,0.2,6,26.0
2,2,0,12,-1.5,2,0.57,1.1,0,69.2,0.16,6,26.0
2,2,0,12,-1.0,2,0.57,1.1,0,71.2,0.28,6,25.5
2,2,0,12,-1.5,2,0.57,1.2,0,73.8,0.02,6,24.9
2,2,0,12,-1.0,2,0.58,1.1,0,72.5,0.12,6,25.6
2,2,0,12,-1.0,2,0.57,1.4,2,70.6,0.09,6,26.6
2,2,0,12,-1.0,2,0.6,1.4,0,69.7,0.1,6,26.6
2,2,0,12,-1.5,2,0.58,1.1,1,73.3,0.06,6,25.0
2,2,0,12,-1.0,2,0.64,1.1,0,76.0,0.08,6,24.7
2,2,0,12,0.0,2,0.58,1.1,0,76.7,0.16,6,24.8
2,2,0,12,-1.5,2,0.64,1.1,2,77.7,0.05,6,24.7
2,2,0,12,-1.5,2,0.64,1.1,0,76.4,0.17,6,24.9
2,2,0,12,-1.0,2,0.57,1.1,0,75.5,0.02,6,25.0
2,2,0,12,-1.0,2,0.6,1.2,0,74.9,0.03,6,25.1
2,2,0,12,0.0,2,0.57,1.3,0,74.3,0.09,6,25.3
2,2,0,12,-1.0,2,0.57,1.1,0,73.1,0.18,6,25.3
2,2,0,12,-1.0,2,0.57,1.4,2,73.1,0.15,6,25.1
2,2,0,12,-1.0,2,0.64,1.3,0,74.8,0.08,6,24.6
2,2,0,12,-2.0,2,0.58,1.3,2,76.4,0.13,6,24.0
2,2,0,12,-1.0,2,0.57,1.1,0,73.2,0.04,6,25.2
2,2,0,12,0.0,2,0.57,1.6,2,71.6,0.06,6,25.5
2,2,0,12,-2.0,2,0.58,1.2,0,65.8,0.08,6,27.0
2,2,0,12,0.0,2,0.64,1.1,2,74.3,0.08,6,24.9
2,2,0,12,-1.5,2,0.63,1.3,0,72.4,0.04,6,25.2
2,2,0,12,0.0,2,0.57,1.6,0,71.8,0.06,6,25.4
2,2,0,12,0.0,2,0.64,1.6,0,71.9,0.06,6,25.4
2,2,0,12,0.5,2,0.64,1.1,2,70.8,0.12,6,26.3
2,2,0,12,-1.0,2,0.58,1.2,2,76.5,0.1,6,24.4
2,2,0,12,0.0,2,0.78,1.1,2,79.7,0.09,6,23.7
2,2,0,12,-1.0,2,0.78,1.1,0,80.9,0.05,6,23.9
2,2,0,12,-1.0,2,0.6,1.2,2,80.6,0.06,6,23.9
2,2,0,12,0.0,2,0.55,1.3,0,79.9,0.13,6,24.0
2,2,0,12,0.0,2,0.53,1.3,2,80.6,0.11,6,24.1
2,2,0,12,-1.0,2,0.53,1.1,0,79.7,0.1,6,24.2
2,2,0,12,-1.0,2,0.64,1.2,0,79.2,0.09,6,24.3
2,2,0,12,-1.0,2,0.58,1.1,0,79.7,0.09,6,24.2
2,2,0,12,0.0,2,0.58,1.1,2,78.1,0.09,6,24.5
2,2,0,12,1.0,2,0.68,1.1,0,78.4,0.21,6,24.6
2,2,0,12,0.0,2,0.67,1.2,2,77.4,0.23,6,24.6
2,2,0,12,0.0,2,0.67,1.1,0,76.8,0.19,6,24.9
2,2,0,12,-1.0,2,0.58,1.1,0,76.6,0.31,6,24.9
2,2,0,12,-2.0,2,0.58,1.1,0,76.5,0.53,6,24.9
2,2,0,12,-1.0,2,0.66,1.3,1,76.3,0.06,6,25.2
2,2,0,12,0.0,2,0.58,1.3,0,75.2,0.24,6,25.6
2,2,0,12,0.0,2,0.58,1.1,2,74.2,0.27,6,25.7
2,2,0,12,1.0,2,0.73,1.4,2,76.6,0.56,6,25.0
2,2,0,12,-1.0,2,0.58,1.2,0,75.8,0.09,6,25.1
2,2,0,12,1.0,2,0.67,1.4,0,77.0,0.12,6,24.8
2,2,0,12,0.0,2,0.67,1.4,2,77.9,0.09,6,24.6
2,2,0,12,3.0,2,0.6,1.1,2,77.8,0.17,6,24.7
2,2,0,12,0.0,2,0.81,1.2,0,78.7,0.11,6,24.5
2,2,0,12,0.0,2,0.58,1.1,0,78.2,0.1,6,24.6
2,2,0,12,-1.0,2,0.58,1.3,0,77.8,0.12,6,24.7
2,2,0,12,0.0,2,0.58,1.1,2,80.5,0.32,6,24.2
2,2,0,12,-2.0,2,0.64,1.3,0,79.1,0.36,6,24.4
2,2,0,12,1.0,2,0.58,1.1,0,78.7,0.38,6,24.4
2,2,0,12,0.0,2,0.69,1.1,0,77.7,0.12,6,24.8
2,2,0,12,-2.0,2,0.73,1.3,0,78.1,0.24,6,24.6
2,2,0,12,-2.0,2,0.67,1.1,0,77.7,1.45,6,24.6
2,2,0,12,0.0,2,0.73,1.1,1,80.3,0.08,6,24.7
2,2,0,12,1.0,2,0.63,1.1,2,78.4,0.08,6,24.9
2,2,0,12,-2.0,2,0.58,1.1,1,78.3,0.11,6,24.9
2,2,0,12,0.0,2,0.58,1.1,1,78.7,0.09,6,24.9
2,2,0,12,-1.0,2,0.73,1.1,0,77.9,0.34,6,24.8
2,2,0,12,0.0,2,0.71,1.3,0,78.0,0.32,6,24.9
2,2,0,12,-2.0,2,0.73,1.1,0,77.1,0.41,6,24.9
2,2,0,12,0.0,2,0.67,1.7,0,77.3,0.27,6,24.8
2,2,0,12,-1.0,2,0.58,1.4,0,74.5,0.25,6,25.3
2,2,0,12,0.0,2,0.73,1.1,0,76.8,0.19,6,24.0
2,2,0,12,1.0,2,0.84,1.6,2,75.8,0.23,6,24.3
2,2,0,12,0.0,2,0.63,1.6,0,75.0,0.2,6,24.2
2,2,0,12,0.0,2,0.67,1.6,0,75.5,0.29,6,24.1
2,2,0,12,0.5,2,0.73,1.9,2,73.4,0.12,6,25.1
2,2,0,12,0.0,2,0.73,1.4,0,72.3,0.07,6,25.3
2,2,0,12,-0.5,2,0.67,1.4,1,70.6,0.08,6,25.7
2,2,0,12,0.0,2,0.58,1.1,0,74.1,0.08,6,24.5
2,2,0,12,-1.0,2,0.73,1.3,2,64.3,0.09,6,25.2
2,2,0,12,0.0,2,0.64,1.4,0,67.2,0.09,6,24.7
2,2,0,12,0.0,2,0.68,1.0,0,63.8,0.64,6,25.6
2,2,0,12,0.0,2,0.63,1.3,2,66.1,0.52,6,25.1
2,2,0,12,-1.0,2,0.79,1.0,1,64.7,0.42,6,25.1
2,2,0,12,-1.0,2,0.77,1.9,0,68.1,0.58,6,24.8
2,2,0,12,1.0,2,0.7,1.4,2,68.1,0.59,6,24.8
2,2,0,12,-1.0,2,0.71,1.1,0,69.3,0.13,6,25.4
2,2,0,12,-1.0,2,0.7,1.5,0,68.6,0.21,6,25.8
2,2,0,12,0.0,2,0.63,1.8,2,68.4,0.2,6,26.0
2,2,0,12,0.0,2,0.75,1.7,0,68.8,0.16,6,26.0
2,2,0,12,0.0,2,0.64,1.3,0,70.2,0.08,6,25.6
2,2,0,12,-1.0,2,0.62,1.3,1,70.0,0.05,6,25.7
2,2,0,12,-2.0,2,0.63,1.3,0,69.5,0.12,6,25.9
2,2,0,12,0.0,2,0.68,1.1,0,70.1,0.06,6,25.7
2,2,0,12,0.0,2,0.68,1.4,2,69.1,0.15,6,25.9
2,2,0,12,-1.0,2,0.79,1.1,0,69.2,0.42,6,25.9
2,2,0,12,-1.0,2,0.73,1.3,0,68.7,0.52,6,26.0
2,2,0,12,0.0,2,0.63,1.1,1,68.7,0.07,6,25.9
2,2,0,12,0.0,2,0.79,1.4,2,69.2,0.05,6,25.9
2,2,0,12,1.0,2,0.63,1.5,2,68.2,0.08,6,26.1
2,2,0,12,1.0,2,0.79,1.8,2,67.8,0.05,6,26.2
2,2,0,12,1.0,2,0.63,1.1,2,67.6,0.04,6,26.3
2,2,0,12,-1.0,2,0.74,1.1,0,68.5,0.03,6,26.1
2,2,0,12,1.0,2,0.74,1.4,0,67.4,0.11,6,26.5
2,2,0,12,0.0,2,0.68,1.3,0,67.3,0.09,6,26.4
2,2,0,12,0.0,2,0.68,1.5,2,67.5,0.08,6,26.4
2,2,0,12,0.0,2,0.68,1.4,0,67.1,0.44,6,26.6
2,2,0,12,0.0,2,0.63,2.1,0,66.3,0.35,6,27.0
2,2,0,12,2.0,2,0.63,1.3,0,64.2,0.33,6,28.2
2,2,0,12,0.0,2,0.74,1.2,0,63.6,0.49,6,27.5
2,2,0,12,0.0,2,0.79,1.1,0,64.8,0.2,6,27.3
2,2,0,12,0.0,2,0.63,1.1,0,66.2,0.1,6,26.9
2,2,0,12,0.0,2,0.63,1.4,0,66.4,0.11,6,26.9
2,2,0,12,0.0,2,0.74,1.6,2,66.1,0.19,6,26.9
2,2,0,12,-2.0,2,0.63,1.1,0,66.9,0.19,6,26.6
2,2,0,12,-1.0,2,0.63,1.1,0,67.8,0.41,6,26.6
2,2,0,12,0.0,2,0.63,1.1,0,67.8,0.41,6,26.6
2,2,0,12,0.0,2,0.74,1.4,2,66.1,0.34,6,26.9
2,2,0,12,0.0,2,0.74,1.3,2,65.3,0.04,6,26.9
2,2,0,12,0.0,2,0.79,1.1,0,68.3,0.11,6,26.1
2,2,0,12,0.0,2,0.63,1.4,0,68.3,0.1,6,26.1
2,2,0,12,0.0,2,0.73,1.1,2,68.0,0.07,6,26.2
2,2,0,12,1.0,2,0.63,1.1,0,68.3,0.15,6,26.3
2,2,0,12,0.0,2,0.74,1.1,0,68.5,0.18,6,26.7
2,2,0,12,0.0,2,0.74,1.3,0,70.0,0.13,6,26.7
2,2,0,12,0.0,2,0.68,1.4,2,69.5,0.16,6,26.7
2,2,0,12,0.0,2,0.63,1.1,0,70.7,0.04,6,26.2
2,2,0,12,0.0,2,0.63,1.0,0,68.9,0.04,6,26.7
2,2,0,12,0.0,2,0.63,1.0,2,68.3,0.06,6,26.7
2,2,0,12,1.0,2,0.62,1.6,2,73.4,0.14,6,25.6
2,2,0,12,1.0,2,0.68,1.7,2,73.7,0.21,6,25.3
2,2,0,12,0.0,2,0.64,1.4,0,74.3,0.26,6,25.3
2,2,0,12,-1.0,2,0.58,1.7,0,73.8,0.16,6,25.2
2,2,0,12,-1.0,2,0.55,1.5,0,74.6,0.08,6,25.2
2,2,0,12,1.0,2,0.69,1.1,2,74.0,0.08,6,25.5
2,2,0,12,-1.0,2,0.64,1.0,0,74.1,0.03,6,25.6
2,2,0,12,0.0,2,0.53,1.1,0,74.1,0.05,6,25.8
2,2,0,12,-2.0,2,0.53,1.1,0,71.7,0.03,6,25.8
2,2,0,12,0.0,2,0.57,1.2,0,73.1,0.12,6,25.7
2,2,0,12,1.0,2,0.64,1.3,0,71.7,0.2,6,25.8
2,2,0,12,0.0,2,0.69,1.2,2,73.0,0.03,6,25.7
2,2,0,12,-1.0,2,0.63,1.6,1,72.2,0.08,6,25.8
2,2,0,12,-1.0,2,0.64,1.1,0,72.6,0.06,6,25.9
2,2,0,12,0.0,2,0.58,1.1,0,72.2,0.12,6,25.9
2,2,0,12,0.0,2,0.62,1.1,0,71.7,0.07,6,26.0
